Brand,Brand_Code,File_Name,GL,ACC Name,Period,Amount,ACT_FC
HF,3720,3720_Hydroflask Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,-4000,Forecast
HF,3720,3720_Hydroflask Performance2023.xlsx,Other Income,OTHER INCOME,M01-10,0,Forecast
HF,3720,3720_Hydroflask Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,8953.741109,Forecast
PS,3730,3730_PacSafe Performance2023.xlsx,,TOTAL:SALES,M01-10,55614.0328,Forecast
PS,3730,3730_PacSafe Performance2023.xlsx,,DISCOUNT,M01-10,-20954.49607,Forecast
PS,3730,3730_PacSafe Performance2023.xlsx,,NET SALES,M01-10,34659.53674,Forecast
PS,3730,3730_PacSafe Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,-15659.74082,Forecast
PS,3730,3730_PacSafe Performance2023.xlsx,,GROSS PROFIT,M01-10,18999.79592,Forecast
PS,3730,3730_PacSafe Performance2023.xlsx,,TOTAL OPEX,M01-10,-15272.07853,Forecast
PS,3730,3730_PacSafe Performance2023.xlsx,,EBITDA,M01-10,3727.717386,Forecast
PS,3730,3730_PacSafe Performance2023.xlsx,,TOTAL NOPEX,M01-10,-262.8533333,Forecast
PS,3730,3730_PacSafe Performance2023.xlsx,,TOTAL EXPENSE,M01-10,-15534.93187,Forecast
PS,3730,3730_PacSafe Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,-12134.93187,Forecast
PS,3730,3730_PacSafe Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,-3400,Forecast
PS,3730,3730_PacSafe Performance2023.xlsx,Other Income,OTHER INCOME,M01-10,0,Forecast
PS,3730,3730_PacSafe Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,3464.864053,Forecast
CC,3740,3740_Cote&ciel Performance2023.xlsx,,TOTAL:SALES,M01-10,6060,Forecast
CC,3740,3740_Cote&ciel Performance2023.xlsx,,DISCOUNT,M01-10,-1083.067273,Forecast
CC,3740,3740_Cote&ciel Performance2023.xlsx,,NET SALES,M01-10,4976.932727,Forecast
CC,3740,3740_Cote&ciel Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,-1958.97281,Forecast
CC,3740,3740_Cote&ciel Performance2023.xlsx,,GROSS PROFIT,M01-10,3017.959918,Forecast
CC,3740,3740_Cote&ciel Performance2023.xlsx,,TOTAL OPEX,M01-10,-2050.940715,Forecast
CC,3740,3740_Cote&ciel Performance2023.xlsx,,EBITDA,M01-10,967.019203,Forecast
CC,3740,3740_Cote&ciel Performance2023.xlsx,,TOTAL NOPEX,M01-10,-68.8,Forecast
CC,3740,3740_Cote&ciel Performance2023.xlsx,,TOTAL EXPENSE,M01-10,-2119.740715,Forecast
CC,3740,3740_Cote&ciel Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,-1419.740715,Forecast
CC,3740,3740_Cote&ciel Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,-700,Forecast
CC,3740,3740_Cote&ciel Performance2023.xlsx,Other Income,OTHER INCOME,M01-10,0,Forecast
CC,3740,3740_Cote&ciel Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,898.219203,Forecast
SY,3750,3750_Sneaky Performance2023.xlsx,,TOTAL:SALES,M01-10,0,Forecast
SY,3750,3750_Sneaky Performance2023.xlsx,,DISCOUNT,M01-10,0,Forecast
SY,3750,3750_Sneaky Performance2023.xlsx,,NET SALES,M01-10,0,Forecast
SY,3750,3750_Sneaky Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,0,Forecast
SY,3750,3750_Sneaky Performance2023.xlsx,,GROSS PROFIT,M01-10,0,Forecast
SY,3750,3750_Sneaky Performance2023.xlsx,,TOTAL OPEX,M01-10,0,Forecast
SY,3750,3750_Sneaky Performance2023.xlsx,,EBITDA,M01-10,0,Forecast
SY,3750,3750_Sneaky Performance2023.xlsx,,TOTAL NOPEX,M01-10,0,Forecast
SY,3750,3750_Sneaky Performance2023.xlsx,,TOTAL EXPENSE,M01-10,0,Forecast
SY,3750,3750_Sneaky Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,0,Forecast
SY,3750,3750_Sneaky Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,0,Forecast
SY,3750,3750_Sneaky Performance2023.xlsx,,OTHER INCOME,M01-10,0,Forecast
SY,3750,3750_Sneaky Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,0,Forecast
CM,3760,3760_ChinatownMK Performance2023.xlsx,,TOTAL:SALES,M01-10,0,Forecast
CM,3760,3760_ChinatownMK Performance2023.xlsx,,DISCOUNT,M01-10,0,Forecast
CM,3760,3760_ChinatownMK Performance2023.xlsx,,NET SALES,M01-10,0,Forecast
CM,3760,3760_ChinatownMK Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,0,Forecast
CM,3760,3760_ChinatownMK Performance2023.xlsx,,GROSS PROFIT,M01-10,0,Forecast
CM,3760,3760_ChinatownMK Performance2023.xlsx,,TOTAL OPEX,M01-10,0,Forecast
CM,3760,3760_ChinatownMK Performance2023.xlsx,,EBITDA,M01-10,0,Forecast
CM,3760,3760_ChinatownMK Performance2023.xlsx,,TOTAL NOPEX,M01-10,0,Forecast
CM,3760,3760_ChinatownMK Performance2023.xlsx,,TOTAL EXPENSE,M01-10,0,Forecast
CM,3760,3760_ChinatownMK Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,0,Forecast
CM,3760,3760_ChinatownMK Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,0,Forecast
CM,3760,3760_ChinatownMK Performance2023.xlsx,,OTHER INCOME,M01-10,0,Forecast
CM,3760,3760_ChinatownMK Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,0,Forecast
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,TOTAL:SALES,M01-10,0,Forecast
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,DISCOUNT,M01-10,0,Forecast
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,NET SALES,M01-10,0,Forecast
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,0,Forecast
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,GROSS PROFIT,M01-10,0,Forecast
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,TOTAL OPEX,M01-10,0,Forecast
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,EBITDA,M01-10,0,Forecast
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,TOTAL NOPEX,M01-10,0,Forecast
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,TOTAL EXPENSE,M01-10,0,Forecast
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,0,Forecast
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,0,Forecast
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,OTHER INCOME,M01-10,0,Forecast
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,0,Forecast
VO,3780,3780_Vionic Performance2023.xlsx,,TOTAL:SALES,M01-10,0,Forecast
VO,3780,3780_Vionic Performance2023.xlsx,,DISCOUNT,M01-10,0,Forecast
VO,3780,3780_Vionic Performance2023.xlsx,,NET SALES,M01-10,0,Forecast
VO,3780,3780_Vionic Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,0,Forecast
VO,3780,3780_Vionic Performance2023.xlsx,,GROSS PROFIT,M01-10,0,Forecast
VO,3780,3780_Vionic Performance2023.xlsx,,TOTAL OPEX,M01-10,-198.6980908,Forecast
VO,3780,3780_Vionic Performance2023.xlsx,,EBITDA,M01-10,-198.6980908,Forecast
VO,3780,3780_Vionic Performance2023.xlsx,,TOTAL NOPEX,M01-10,-14.8,Forecast
VO,3780,3780_Vionic Performance2023.xlsx,,TOTAL EXPENSE,M01-10,-213.4980908,Forecast
VO,3780,3780_Vionic Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,-213.4980908,Forecast
VO,3780,3780_Vionic Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,0,Forecast
VO,3780,3780_Vionic Performance2023.xlsx,Other Income,OTHER INCOME,M01-10,0,Forecast
VO,3780,3780_Vionic Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,-213.4980908,Forecast
RP,3790,3790_Ripndif Performance2023.xlsx,,TOTAL:SALES,M01-10,0,Forecast
RP,3790,3790_Ripndif Performance2023.xlsx,,DISCOUNT,M01-10,0,Forecast
RP,3790,3790_Ripndif Performance2023.xlsx,,NET SALES,M01-10,0,Forecast
RP,3790,3790_Ripndif Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,0,Forecast
RP,3790,3790_Ripndif Performance2023.xlsx,,GROSS PROFIT,M01-10,0,Forecast
RP,3790,3790_Ripndif Performance2023.xlsx,,TOTAL OPEX,M01-10,0,Forecast
RP,3790,3790_Ripndif Performance2023.xlsx,,EBITDA,M01-10,0,Forecast
RP,3790,3790_Ripndif Performance2023.xlsx,,TOTAL NOPEX,M01-10,0,Forecast
RP,3790,3790_Ripndif Performance2023.xlsx,,TOTAL EXPENSE,M01-10,0,Forecast
RP,3790,3790_Ripndif Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,0,Forecast
RP,3790,3790_Ripndif Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,0,Forecast
RP,3790,3790_Ripndif Performance2023.xlsx,,OTHER INCOME,M01-10,0,Forecast
RP,3790,3790_Ripndif Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,0,Forecast
HD,3800,3800_Hey Dude Performance2023.xlsx,,TOTAL:SALES,M01-10,2039.03,Forecast
HD,3800,3800_Hey Dude Performance2023.xlsx,,DISCOUNT,M01-10,-1258.944,Forecast
HD,3800,3800_Hey Dude Performance2023.xlsx,,NET SALES,M01-10,780.086,Forecast
HD,3800,3800_Hey Dude Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,-509.5954567,Forecast
HD,3800,3800_Hey Dude Performance2023.xlsx,,GROSS PROFIT,M01-10,270.4905433,Forecast
HD,3800,3800_Hey Dude Performance2023.xlsx,,TOTAL OPEX,M01-10,-390.7532403,Forecast
HD,3800,3800_Hey Dude Performance2023.xlsx,,EBITDA,M01-10,-120.2626971,Forecast
HD,3800,3800_Hey Dude Performance2023.xlsx,,TOTAL NOPEX,M01-10,-0.72,Forecast
HD,3800,3800_Hey Dude Performance2023.xlsx,,TOTAL EXPENSE,M01-10,-391.4732403,Forecast
HD,3800,3800_Hey Dude Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,-301.4732403,Forecast
HD,3800,3800_Hey Dude Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,-90,Forecast
HD,3800,3800_Hey Dude Performance2023.xlsx,Other Income,OTHER INCOME,M01-10,0,Forecast
HD,3800,3800_Hey Dude Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,-120.9826971,Forecast
EF,3810,3810_EcoFlow Performance2023.xlsx,,TOTAL:SALES,M01-10,48027.53486,Forecast
EF,3810,3810_EcoFlow Performance2023.xlsx,,DISCOUNT,M01-10,-6877.64724,Forecast
EF,3810,3810_EcoFlow Performance2023.xlsx,,NET SALES,M01-10,41149.88762,Forecast
EF,3810,3810_EcoFlow Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,-33154.49181,Forecast
EF,3810,3810_EcoFlow Performance2023.xlsx,,GROSS PROFIT,M01-10,7995.395813,Forecast
EF,3810,3810_EcoFlow Performance2023.xlsx,,TOTAL OPEX,M01-10,-9313.536488,Forecast
EF,3810,3810_EcoFlow Performance2023.xlsx,,EBITDA,M01-10,-1318.140675,Forecast
EF,3810,3810_EcoFlow Performance2023.xlsx,,TOTAL NOPEX,M01-10,-89.82916667,Forecast
EF,3810,3810_EcoFlow Performance2023.xlsx,,TOTAL EXPENSE,M01-10,-9403.365655,Forecast
EF,3810,3810_EcoFlow Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,-6003.365655,Forecast
EF,3810,3810_EcoFlow Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,-3400,Forecast
EF,3810,3810_EcoFlow Performance2023.xlsx,Other Income,OTHER INCOME,M01-10,0,Forecast
EF,3810,3810_EcoFlow Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,-1407.969842,Forecast
CS,3820,3820_CaptainStag Performance2023.xlsx,,TOTAL:SALES,M01-10,7862.392523,Forecast
CS,3820,3820_CaptainStag Performance2023.xlsx,,DISCOUNT,M01-10,-1692.801776,Forecast
CS,3820,3820_CaptainStag Performance2023.xlsx,,NET SALES,M01-10,6169.590748,Forecast
CS,3820,3820_CaptainStag Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,-3312.110236,Forecast
CS,3820,3820_CaptainStag Performance2023.xlsx,,GROSS PROFIT,M01-10,2857.480511,Forecast
CS,3820,3820_CaptainStag Performance2023.xlsx,,TOTAL OPEX,M01-10,-2453.730752,Forecast
CS,3820,3820_CaptainStag Performance2023.xlsx,,EBITDA,M01-10,403.7497595,Forecast
CS,3820,3820_CaptainStag Performance2023.xlsx,,TOTAL NOPEX,M01-10,-5.579166667,Forecast
CS,3820,3820_CaptainStag Performance2023.xlsx,,TOTAL EXPENSE,M01-10,-2459.309919,Forecast
CS,3820,3820_CaptainStag Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,-1759.309919,Forecast
CS,3820,3820_CaptainStag Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,-700,Forecast
CS,3820,3820_CaptainStag Performance2023.xlsx,Other Income,OTHER INCOME,M01-10,0,Forecast
CS,3820,3820_CaptainStag Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,398.1705928,Forecast
ER,3830,3830_ESR Performance2023.xlsx,,TOTAL:SALES,M01-10,59898.76841,Forecast
ER,3830,3830_ESR Performance2023.xlsx,,DISCOUNT,M01-10,-17789.08748,Forecast
ER,3830,3830_ESR Performance2023.xlsx,,NET SALES,M01-10,42109.68093,Forecast
ER,3830,3830_ESR Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,-20651.79083,Forecast
ER,3830,3830_ESR Performance2023.xlsx,,GROSS PROFIT,M01-10,21457.89011,Forecast
ER,3830,3830_ESR Performance2023.xlsx,,TOTAL OPEX,M01-10,-9735.066158,Forecast
ER,3830,3830_ESR Performance2023.xlsx,,EBITDA,M01-10,11722.82395,Forecast
ER,3830,3830_ESR Performance2023.xlsx,,TOTAL NOPEX,M01-10,-293.5555556,Forecast
ER,3830,3830_ESR Performance2023.xlsx,,TOTAL EXPENSE,M01-10,-10028.62171,Forecast
ER,3830,3830_ESR Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,-9538.621714,Forecast
ER,3830,3830_ESR Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,-490,Forecast
ER,3830,3830_ESR Performance2023.xlsx,Other Income,OTHER INCOME,M01-10,0,Forecast
ER,3830,3830_ESR Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,11429.26839,Forecast
GL,3840,3840_Guston Luga2023.xlsx,,TOTAL:SALES,M01-10,878.56,Forecast
GL,3840,3840_Guston Luga2023.xlsx,,DISCOUNT,M01-10,-135.59932,Forecast
GL,3840,3840_Guston Luga2023.xlsx,,NET SALES,M01-10,742.96068,Forecast
GL,3840,3840_Guston Luga2023.xlsx,,COST OF GOODS SOLD,M01-10,-261.1275556,Forecast
GL,3840,3840_Guston Luga2023.xlsx,,GROSS PROFIT,M01-10,481.8331244,Forecast
GL,3840,3840_Guston Luga2023.xlsx,,TOTAL OPEX,M01-10,-420.8939425,Forecast
GL,3840,3840_Guston Luga2023.xlsx,,EBITDA,M01-10,60.93918198,Forecast
GL,3840,3840_Guston Luga2023.xlsx,,TOTAL NOPEX,M01-10,0,Forecast
GL,3840,3840_Guston Luga2023.xlsx,,TOTAL EXPENSE,M01-10,-420.8939425,Forecast
GL,3840,3840_Guston Luga2023.xlsx,,รวมคชจกองหน้า,M01-10,-408.8939425,Forecast
GL,3840,3840_Guston Luga2023.xlsx,,รวมคชจกองหลัง,M01-10,-12,Forecast
GL,3840,3840_Guston Luga2023.xlsx,Other Income,OTHER INCOME,M01-10,0,Forecast
GL,3840,3840_Guston Luga2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,60.93918198,Forecast
SHOE,5010,5010_SHOE Performance2023.xlsx,,TOTAL:SALES,M01-10,0,Forecast
SHOE,5010,5010_SHOE Performance2023.xlsx,,DISCOUNT,M01-10,0,Forecast
SHOE,5010,5010_SHOE Performance2023.xlsx,,NET SALES,M01-10,0,Forecast
SHOE,5010,5010_SHOE Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,0,Forecast
SHOE,5010,5010_SHOE Performance2023.xlsx,,GROSS PROFIT,M01-10,0,Forecast
SHOE,5010,5010_SHOE Performance2023.xlsx,,TOTAL OPEX,M01-10,0,Forecast
SHOE,5010,5010_SHOE Performance2023.xlsx,,EBITDA,M01-10,0,Forecast
SHOE,5010,5010_SHOE Performance2023.xlsx,,TOTAL NOPEX,M01-10,0,Forecast
SHOE,5010,5010_SHOE Performance2023.xlsx,,TOTAL EXPENSE,M01-10,0,Forecast
SHOE,5010,5010_SHOE Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,0,Forecast
SHOE,5010,5010_SHOE Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,0,Forecast
SHOE,5010,5010_SHOE Performance2023.xlsx,,OTHER INCOME,M01-10,0,Forecast
SHOE,5010,5010_SHOE Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,0,Forecast
WW,5020,5020_Backoffice Performance2023.xlsx,,TOTAL:SALES,M01-10,0,Forecast
WW,5020,5020_Backoffice Performance2023.xlsx,,DISCOUNT,M01-10,0,Forecast
WW,5020,5020_Backoffice Performance2023.xlsx,,NET SALES,M01-10,0,Forecast
WW,5020,5020_Backoffice Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,0,Forecast
WW,5020,5020_Backoffice Performance2023.xlsx,,GROSS PROFIT,M01-10,0,Forecast
WW,5020,5020_Backoffice Performance2023.xlsx,,TOTAL OPEX,M01-10,2407.263026,Forecast
WW,5020,5020_Backoffice Performance2023.xlsx,,EBITDA,M01-10,2407.263026,Forecast
WW,5020,5020_Backoffice Performance2023.xlsx,,TOTAL NOPEX,M01-10,-6956.939863,Forecast
WW,5020,5020_Backoffice Performance2023.xlsx,,TOTAL EXPENSE,M01-10,-4549.676837,Forecast
WW,5020,5020_Backoffice Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,-36589.67684,Forecast
WW,5020,5020_Backoffice Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,32040,Forecast
WW,5020,5020_Backoffice Performance2023.xlsx,Other Income,OTHER INCOME,M01-10,2732.5,Forecast
WW,5020,5020_Backoffice Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,-1817.176837,Forecast
BP,5030,5030_Bratpack Performance2023.xlsx,,TOTAL:SALES,M01-10,0,Forecast
BP,5030,5030_Bratpack Performance2023.xlsx,,DISCOUNT,M01-10,0,Forecast
BP,5030,5030_Bratpack Performance2023.xlsx,,NET SALES,M01-10,0,Forecast
BP,5030,5030_Bratpack Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,0,Forecast
BP,5030,5030_Bratpack Performance2023.xlsx,,GROSS PROFIT,M01-10,0,Forecast
BP,5030,5030_Bratpack Performance2023.xlsx,,TOTAL OPEX,M01-10,111.1111111,Forecast
BP,5030,5030_Bratpack Performance2023.xlsx,,EBITDA,M01-10,111.1111111,Forecast
BP,5030,5030_Bratpack Performance2023.xlsx,,TOTAL NOPEX,M01-10,-111.1111111,Forecast
BP,5030,5030_Bratpack Performance2023.xlsx,,TOTAL EXPENSE,M01-10,-7.10543E-14,Forecast
BP,5030,5030_Bratpack Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,-7.10543E-14,Forecast
BP,5030,5030_Bratpack Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,0,Forecast
BP,5030,5030_Bratpack Performance2023.xlsx,Other Income,OTHER INCOME,M01-10,0,Forecast
BP,5030,5030_Bratpack Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,-1.06581E-13,Forecast
RX,5080,5080_ROX Performance2023.xlsx,,TOTAL:SALES,M01-10,0,Forecast
RX,5080,5080_ROX Performance2023.xlsx,,DISCOUNT,M01-10,0,Forecast
RX,5080,5080_ROX Performance2023.xlsx,,NET SALES,M01-10,0,Forecast
RX,5080,5080_ROX Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,0,Forecast
RX,5080,5080_ROX Performance2023.xlsx,,GROSS PROFIT,M01-10,0,Forecast
RX,5080,5080_ROX Performance2023.xlsx,,TOTAL OPEX,M01-10,0.01145,Forecast
RX,5080,5080_ROX Performance2023.xlsx,,EBITDA,M01-10,0.01145,Forecast
RX,5080,5080_ROX Performance2023.xlsx,,TOTAL NOPEX,M01-10,0,Forecast
RX,5080,5080_ROX Performance2023.xlsx,,TOTAL EXPENSE,M01-10,0.01145,Forecast
RX,5080,5080_ROX Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,0.01145,Forecast
RX,5080,5080_ROX Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,0,Forecast
RX,5080,5080_ROX Performance2023.xlsx,Other Income,OTHER INCOME,M01-10,0,Forecast
RX,5080,5080_ROX Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,0.01145,Forecast
OL,5090,5090_Online Performance2023.xlsx,,TOTAL:SALES,M01-10,0,Forecast
OL,5090,5090_Online Performance2023.xlsx,,DISCOUNT,M01-10,0,Forecast
OL,5090,5090_Online Performance2023.xlsx,,NET SALES,M01-10,0,Forecast
OL,5090,5090_Online Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,0,Forecast
OL,5090,5090_Online Performance2023.xlsx,,GROSS PROFIT,M01-10,0,Forecast
OL,5090,5090_Online Performance2023.xlsx,,TOTAL OPEX,M01-10,0,Forecast
OL,5090,5090_Online Performance2023.xlsx,,EBITDA,M01-10,0,Forecast
OL,5090,5090_Online Performance2023.xlsx,,TOTAL NOPEX,M01-10,-447.9991667,Forecast
OL,5090,5090_Online Performance2023.xlsx,,TOTAL EXPENSE,M01-10,-447.9991667,Forecast
OL,5090,5090_Online Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,-447.9991667,Forecast
OL,5090,5090_Online Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,0,Forecast
OL,5090,5090_Online Performance2023.xlsx,Other Income,OTHER INCOME,M01-10,0,Forecast
OL,5090,5090_Online Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,-447.9991667,Forecast
ET,5100,5100_Externalbrand Performance2023.xlsx,,TOTAL:SALES,M01-10,21429.90654,Forecast
ET,5100,5100_Externalbrand Performance2023.xlsx,,DISCOUNT,M01-10,-750.4906542,Forecast
ET,5100,5100_Externalbrand Performance2023.xlsx,,NET SALES,M01-10,20679.41589,Forecast
ET,5100,5100_Externalbrand Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,-15286.66667,Forecast
ET,5100,5100_Externalbrand Performance2023.xlsx,,GROSS PROFIT,M01-10,5392.749221,Forecast
ET,5100,5100_Externalbrand Performance2023.xlsx,,TOTAL OPEX,M01-10,-6074.58951,Forecast
ET,5100,5100_Externalbrand Performance2023.xlsx,,EBITDA,M01-10,-681.8402885,Forecast
ET,5100,5100_Externalbrand Performance2023.xlsx,,TOTAL NOPEX,M01-10,0,Forecast
ET,5100,5100_Externalbrand Performance2023.xlsx,,TOTAL EXPENSE,M01-10,-6074.58951,Forecast
ET,5100,5100_Externalbrand Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,-3574.58951,Forecast
ET,5100,5100_Externalbrand Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,-2500,Forecast
ET,5100,5100_Externalbrand Performance2023.xlsx,Other Income,OTHER INCOME,M01-10,0,Forecast
ET,5100,5100_Externalbrand Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,-681.8402885,Forecast
FF,7020,7020_Fitflop Performance2023.xlsx,,TOTAL:SALES,M01-10,0,Forecast
FF,7020,7020_Fitflop Performance2023.xlsx,,DISCOUNT,M01-10,0,Forecast
FF,7020,7020_Fitflop Performance2023.xlsx,,NET SALES,M01-10,0,Forecast
FF,7020,7020_Fitflop Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,0,Forecast
FF,7020,7020_Fitflop Performance2023.xlsx,,GROSS PROFIT,M01-10,0,Forecast
FF,7020,7020_Fitflop Performance2023.xlsx,,TOTAL OPEX,M01-10,0,Forecast
FF,7020,7020_Fitflop Performance2023.xlsx,,EBITDA,M01-10,0,Forecast
FF,7020,7020_Fitflop Performance2023.xlsx,,TOTAL NOPEX,M01-10,0,Forecast
FF,7020,7020_Fitflop Performance2023.xlsx,,TOTAL EXPENSE,M01-10,0,Forecast
FF,7020,7020_Fitflop Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,0,Forecast
FF,7020,7020_Fitflop Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,0,Forecast
FF,7020,7020_Fitflop Performance2023.xlsx,,OTHER INCOME,M01-10,0,Forecast
FF,7020,7020_Fitflop Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,0,Forecast
CLEAR,CLEA,CLEAR Performance2023.xlsx,,TOTAL:SALES,M01-10,0,Forecast
CLEAR,CLEA,CLEAR Performance2023.xlsx,,DISCOUNT,M01-10,0,Forecast
CLEAR,CLEA,CLEAR Performance2023.xlsx,,NET SALES,M01-10,0,Forecast
CLEAR,CLEA,CLEAR Performance2023.xlsx,,COST OF GOODS SOLD,M01-10,0,Forecast
CLEAR,CLEA,CLEAR Performance2023.xlsx,,GROSS PROFIT,M01-10,0,Forecast
CLEAR,CLEA,CLEAR Performance2023.xlsx,,TOTAL OPEX,M01-10,-532.2487202,Forecast
CLEAR,CLEA,CLEAR Performance2023.xlsx,,EBITDA,M01-10,-532.2487202,Forecast
CLEAR,CLEA,CLEAR Performance2023.xlsx,,TOTAL NOPEX,M01-10,0,Forecast
CLEAR,CLEA,CLEAR Performance2023.xlsx,,TOTAL EXPENSE,M01-10,-532.2487202,Forecast
CLEAR,CLEA,CLEAR Performance2023.xlsx,,รวมคชจกองหน้า,M01-10,-532.2487202,Forecast
CLEAR,CLEA,CLEAR Performance2023.xlsx,,รวมคชจกองหลัง,M01-10,0,Forecast
CLEAR,CLEA,CLEAR Performance2023.xlsx,Other Income,OTHER INCOME,M01-10,0,Forecast
CLEAR,CLEA,CLEAR Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-10,-532.2487202,Forecast
CL,3040,3040_Columbia Performance2023.xlsx,,TOTAL:SALES,M01-11,86648.95682,Forecast
CL,3040,3040_Columbia Performance2023.xlsx,,DISCOUNT,M01-11,-44251.76163,Forecast
CL,3040,3040_Columbia Performance2023.xlsx,,NET SALES,M01-11,42397.19519,Forecast
CL,3040,3040_Columbia Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,-23178.59595,Forecast
CL,3040,3040_Columbia Performance2023.xlsx,,GROSS PROFIT,M01-11,19218.59924,Forecast
CL,3040,3040_Columbia Performance2023.xlsx,,TOTAL OPEX,M01-11,-28770.26206,Forecast
CL,3040,3040_Columbia Performance2023.xlsx,,EBITDA,M01-11,-9551.662819,Forecast
CL,3040,3040_Columbia Performance2023.xlsx,,TOTAL NOPEX,M01-11,-222.6988333,Forecast
CL,3040,3040_Columbia Performance2023.xlsx,,TOTAL EXPENSE,M01-11,-28992.96089,Forecast
